% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principle axes lengths  (sorted square roots of eigenvalues of C)", seed=892510, Fri Feb 16 18:41:17 2018
1 6 0.6164843062936013 1.0000250003125026 1.0 1.0 1.0000250003125026
2 12 0.8421784235466193 1.2900178083800573 0.8646721459861811 0.8646721459861811 1.2900178083800573
3 18 1.027535780162302 1.5522917742000681 0.7898934563398704 0.7898934563398704 1.5522917742000681
4 24 1.6242695075590223 1.6493308463789844 0.7616242655129504 0.7616242655129504 1.6493308463789844
5 30 1.7948795372890527 1.7137380177599024 0.7717693122810344 0.7717693122810344 1.7137380177599024
6 36 2.013820330101885 1.3670383481867374 0.8118777630711548 0.8118777630711548 1.3670383481867374
7 42 2.44945859245192 1.264668823493275 0.7760117133621302 0.7760117133621302 1.264668823493275
8 48 2.4815610956930714 1.3104084697076828 0.7483200124326054 0.7483200124326054 1.3104084697076828
9 54 2.1988556127493664 1.1096067190584558 0.7957500284826694 0.7957500284826694 1.1096067190584558
10 60 1.771848602387131 1.0692769999450566 0.6852258906148936 0.6852258906148936 1.0692769999450566
11 66 1.3658581497375926 0.9585465418229432 0.6197457048051035 0.6197457048051035 0.9585465418229432
12 72 1.3048491097957797 0.8139474123200513 0.5639925594788235 0.5639925594788235 0.8139474123200513
13 78 0.9967014031162593 0.7312492734925685 0.5479247650255289 0.5479247650255289 0.7312492734925685
14 84 0.8046670313598836 0.6591741155905748 0.48601625302038143 0.48601625302038143 0.6591741155905748
15 90 0.8301435811983868 0.644954711958544 0.3826599534006484 0.3826599534006484 0.644954711958544
16 96 0.6222404350502502 0.6113332974358725 0.39276505401307027 0.39276505401307027 0.6113332974358725
17 102 0.5350968222405658 0.5383895225015686 0.34488765098733176 0.34488765098733176 0.5383895225015686
18 108 0.5039034082670906 0.5076484376504957 0.2994789435909895 0.2994789435909895 0.5076484376504957
19 114 0.38344061368712024 0.4107129962697296 0.3177262173998482 0.3177262173998482 0.4107129962697296
20 120 0.3545343630544967 0.3670815485154855 0.2724530932056387 0.2724530932056387 0.3670815485154855
21 126 0.28294181989540446 0.38448275675935734 0.21941062425795238 0.21941062425795238 0.38448275675935734
22 132 0.26962417306725933 0.3006133472871222 0.21274193497427576 0.21274193497427576 0.3006133472871222
23 138 0.23921268459787148 0.27404808585054097 0.2063754827051665 0.2063754827051665 0.27404808585054097
24 144 0.22208775216602514 0.2787358961674286 0.16817438813714794 0.16817438813714794 0.2787358961674286
25 150 0.18844171595230966 0.26707353126333805 0.15879462529416016 0.15879462529416016 0.26707353126333805
26 156 0.19382664067924668 0.2629234629184474 0.13099664949856724 0.13099664949856724 0.2629234629184474
27 162 0.182484708732837 0.2503956727866925 0.13372414518271214 0.13372414518271214 0.2503956727866925
28 168 0.18098667975109986 0.20707981227397762 0.1330689481744165 0.1330689481744165 0.20707981227397762
29 174 0.17705870362152118 0.19227659574461253 0.12402475717036729 0.12402475717036729 0.19227659574461253
30 180 0.14360804327746565 0.1662894104474618 0.13649142607426748 0.13649142607426748 0.1662894104474618
31 186 0.10000845677460392 0.15739362865279352 0.11056868423931103 0.11056868423931103 0.15739362865279352
32 192 0.10529992232720016 0.14684081073465052 0.0899309380554873 0.0899309380554873 0.14684081073465052
33 198 0.09422653720949667 0.12519672509034632 0.09844746722701841 0.09844746722701841 0.12519672509034632
34 204 0.07541874163995625 0.12356604869660807 0.08695948744596153 0.08695948744596153 0.12356604869660807
35 210 0.06396470423535162 0.11001362311531389 0.07457548404433373 0.07457548404433373 0.11001362311531389
36 216 0.05304513541540949 0.10252006007144525 0.0664599383498448 0.0664599383498448 0.10252006007144525
37 222 0.05594365627470363 0.09550178333941407 0.055432740558358874 0.055432740558358874 0.09550178333941407
38 228 0.05092616464106609 0.08671235744791726 0.05765813555923045 0.05765813555923045 0.08671235744791726
39 234 0.049077059947078755 0.09012617952333678 0.04969605832162465 0.04969605832162465 0.09012617952333678
40 240 0.03862228285942529 0.08475877484989737 0.04753459828747242 0.04753459828747242 0.08475877484989737
41 246 0.03403335918073944 0.07273547163133674 0.04349049791544261 0.04349049791544261 0.07273547163133674
42 252 0.025220678936803013 0.06698778856989775 0.03973430181194484 0.03973430181194484 0.06698778856989775
43 258 0.02658079597873982 0.060832096120898384 0.0335546023473958 0.0335546023473958 0.060832096120898384
44 264 0.020948539306474095 0.05418105426036403 0.0345548401914224 0.0345548401914224 0.05418105426036403
