% # columns="iteration, evaluation, void, void, void, xmean", seed=892510, Fri Feb 16 18:41:17 2018, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 6 0 0 0 1.705074917179389 1.3013247486708275
2 12 0 0 0 2.5984898442320774 1.1406390590496984
3 18 0 0 0 2.989609136742191 1.9058393448002713
4 24 0 0 0 5.787938679411219 2.2285270544775453
5 30 0 0 0 5.97255120466758 3.152840459352788
6 36 0 0 0 6.8447208277756415 4.43625831911276
7 42 0 0 0 6.897998805857774 6.4011750942873125
8 48 0 0 0 6.1474257644112535 6.98506105765773
9 54 0 0 0 5.042375244305211 5.397889917302631
10 60 0 0 0 6.1113422964963275 5.420807527805811
11 66 0 0 0 5.651858389136125 5.5946968426385295
12 72 0 0 0 4.9655025856765445 5.281567195798035
13 78 0 0 0 5.487126855408944 5.494175625142197
14 84 0 0 0 5.210789216252017 5.313356853199907
15 90 0 0 0 5.67819285380754 5.295983054344965
16 96 0 0 0 5.477230262973719 5.262549229791826
17 102 0 0 0 5.297910541956829 5.232786609305654
18 108 0 0 0 5.2016879980543775 5.292351067860262
19 114 0 0 0 5.214709673932332 5.245963578720101
20 120 0 0 0 5.334089903912641 5.263841968033946
21 126 0 0 0 5.32498912313631 5.280970250991881
22 132 0 0 0 5.327578349148886 5.324874074393554
23 138 0 0 0 5.276371998381703 5.288474551605404
24 144 0 0 0 5.33567727434766 5.324863700703944
25 150 0 0 0 5.319024488028392 5.294239007443229
26 156 0 0 0 5.281192513338343 5.301775639322363
27 162 0 0 0 5.284385178262013 5.316688777929758
28 168 0 0 0 5.288137797325424 5.333786457044265
29 174 0 0 0 5.299552269478529 5.305863323779367
30 180 0 0 0 5.298642757856165 5.304538317838444
31 186 0 0 0 5.297610745686439 5.307484888636521
32 192 0 0 0 5.303522632509612 5.29811065350071
33 198 0 0 0 5.294318898234756 5.29725752010669
34 204 0 0 0 5.293384492829998 5.297393241580152
35 210 0 0 0 5.297842970122835 5.30023266984269
36 216 0 0 0 5.2983446357304045 5.30213483532192
37 222 0 0 0 5.302058684817917 5.3022052349155
38 228 0 0 0 5.296767938770691 5.300553037152044
39 234 0 0 0 5.299384635411757 5.299376421644765
40 240 0 0 0 5.299796717025116 5.300967983058269
41 246 0 0 0 5.300114279843935 5.299761416211
42 252 0 0 0 5.300013955487177 5.299853752247409
43 258 0 0 0 5.29986476019728 5.301012580572337
44 264 0 0 0 5.300194936081398 5.300235740944798
45 270 0 0 0 5.299325801515584 5.300148518227365
46 276 0 0 0 5.299575870651156 5.30082463616088
47 282 0 0 0 5.2994360470302135 5.30011183533721
48 288 0 0 0 5.299975299585467 5.299744869103556
49 294 0 0 0 5.299771145949248 5.300067943288515
50 300 0 0 0 5.299876747583099 5.30015488707758
51 306 0 0 0 5.300017244725552 5.299953468511578
52 312 0 0 0 5.300113967549988 5.300100120331543
53 318 0 0 0 5.300113550653168 5.300024927853592
54 324 0 0 0 5.299998230717893 5.299961857701576
55 330 0 0 0 5.300013893732162 5.300041849378983
56 336 0 0 0 5.299989515849998 5.300046749287039
57 342 0 0 0 5.299988064268161 5.3000474988220585
58 348 0 0 0 5.299984932366229 5.3000243850555355
59 354 0 0 0 5.2999817269743374 5.29998891790018
60 360 0 0 0 5.300002063331925 5.299999700438938
61 366 0 0 0 5.300018304337801 5.299994572748859
62 372 0 0 0 5.300016082609942 5.30002461193989
63 378 0 0 0 5.300000446249937 5.300010669613443
64 384 0 0 0 5.300006057155941 5.299998087231227
65 390 0 0 0 5.3000027059919566 5.299985470875985
66 396 0 0 0 5.300006459055923 5.2999918551843175
67 402 0 0 0 5.30000596080767 5.299996809797208
68 408 0 0 0 5.300004265924621 5.3000012946134545
69 414 0 0 0 5.300004044532157 5.3000028723865285
70 420 0 0 0 5.300001345430065 5.299999441164961
71 426 0 0 0 5.300004044617973 5.300002357451546
72 432 0 0 0 5.300001562785514 5.300000014664907
73 438 0 0 0 5.3000007445458435 5.300001793425274
74 444 0 0 0 5.300001262073524 5.30000113140643
75 450 0 0 0 5.300001210469316 5.300001041632239
76 456 0 0 0 5.300001319765189 5.3000009385349145
77 462 0 0 0 5.300000844992266 5.300001047227409
78 468 0 0 0 5.300000572276728 5.300000777926746
79 474 0 0 0 5.3000000913559155 5.300000301490236
80 480 0 0 0 5.300000058468673 5.299999564553781
81 486 0 0 0 5.299999889157441 5.29999849610386
82 492 0 0 0 5.2999998351789435 5.2999994249163285
83 498 0 0 0 5.300000216754257 5.299999970415082
84 504 0 0 0 5.299999795466572 5.29999979108489
85 510 0 0 0 5.300000020390631 5.299999992205601
86 516 0 0 0 5.30000001339262 5.299999836028165
87 522 0 0 0 5.300000058740674 5.299999873759478
88 528 0 0 0 5.300000011771671 5.299999864063225
89 534 0 0 0 5.299999957801805 5.2999999928673605
90 540 0 0 0 5.300000035117344 5.3000000530318765
91 546 0 0 0 5.300000022535952 5.300000005353903
92 552 0 0 0 5.2999999662964505 5.299999982377388
